Cluster,Capybara_ID,ensmbl_CporID,gene_name,LR_codeml,Pval_codeml,LR_aBSREL,Pval_aBSREL
cluster10453,s6_001599-RA,ENSCPOP00000017474,AJUBA,32.113092,1.45453819355e-08,16.9532219806488,7.01474631406573e-05
cluster10454,s4_001393-RA,ENSCPOP00000016097,GHB1,0.0816359999999,0.77509247583,0,1
cluster10456,s3_000928-RA,ENSCPOP00000015488,SMTNL2,0,1,0,1
cluster10457,s2_001274-RA,ENSCPOP00000016683,0,3.22274,0.0726219753406,6.17105265469854,0.0163089377610105
cluster10458,s7_000206-RA,ENSCPOP00000007343,RNF145,76.04389,2.77429405911e-18,68.8550836684008,3.88578058618805e-16
cluster10459,s8_002757-RA,ENSCPOP00000012270,EIF2AK3,0,1,0,1
cluster10460,s10_001180-RA,ENSCPOP00000019155,ARCN1,0,1,0,1
cluster10461,s10_001503-RA,ENSCPOP00000006188,MB,5.627716,0.0176786514492,2.91698671936137,0.0873062115570121
cluster10462,s6_000679-RA,ENSCPOP00000000645,PROS1,9.00889,0.00268669539607,10.1703214175595,0.00214180655438223
cluster10463,s10_001862-RA,ENSCPOP00000017098,SOST,0,1,0,1
cluster10464,s4_001255-RA,ENSCPOP00000020692,ARHGEF25,1.100084,0.294247670557,0,1
cluster10465,s1_001577-RA,ENSCPOP00000005213,PRMT8,0,1,0,1
cluster10466,s6_000780-RA,ENSCPOP00000015928,TMEM222,0,1,0,1
cluster10467,s7_001671-RA,ENSCPOP00000014380,LHX1,0,1,0,1
cluster10468,s6_000050-RA,ENSCPOP00000007154,MLN,4.347606,0.0370610079435,2.26272576817411,0.123282115109787
cluster10469,s4_000251-RA,ENSCPOP00000001424,TF,30.742458,2.94646830569e-08,25.8665542000017,7.98057823603315e-07
cluster10470,s3_000173-RA,ENSCPOP00000015025,ZC2HC1A,64.176224,1.13773501037e-15,29.9298700675163,1.04004884426967e-07
cluster10471,s8_002402-RA,ENSCPOP00000008140,TOR2A,0,1,0,1
cluster10472,s6_000925-RA,ENSCPOP00000017957,MEAF6,44.2067,2.95468257285e-11,43.5095926345075,1.15376042053583e-10
cluster10473,s6_001999-RA,ENSCPOP00000013782,NLRP4,1.163704,0.280698685899,0.764889997495629,0.281017929316232
cluster10474,s1_001715-RA,ENSCPOP00000001969,KLHL18,0,1,0,1
cluster10475,s4_000860-RA,ENSCPOP00000019614,KIF2B,21.766778,3.07885509024e-06,16.6124429924785,8.32624903421841e-05
cluster10478,s6_001767-RA,ENSCPOP00000016869,PPP1R15A,0,1,0,1
cluster10479,s4_000876-RA,ENSCPOP00000017463,C17orf67,33.508552,7.0951335053e-09,23.2276833104627,2.99984786511498e-06
cluster10480,s7_000160-RA,ENSCPOP00000014110,GABRP,99.14169,2.35067311823e-23,87.7742957341579,0
cluster10481,s2_001466-RA,ENSCPOP00000017087,FJX1,0,1,0,1
cluster10483,s8_000856-RA,ENSCPOP00000001542,NMBR,0,1,0,1
cluster10484,s10_000854-RA,ENSCPOP00000004441,CCND1,0,1,0,1
cluster10485,s4_001241-RA,ENSCPOP00000011010,CTDSP2,84.266228,4.32439313304e-20,95.6993465718742,0
cluster10486,s8_001322-RA,ENSCPOP00000001000,CMPK2,0,1,0,1
cluster10487,s10_000809-RA,ENSCPOP00000009445,RPS6KB2,0,1,0,1
cluster10488,s10_002014-RA,ENSCPOP00000005524,TMEM223,0,1,0,1
cluster10489,s10_001453-RA,ENSCPOP00000010751,BAZ1A,124.411852,6.84534771024e-29,135.162583349942,0
cluster10490,s8_000769-RA,ENSCPOP00000001946,CFAP100,8.569988,0.00341749408361,7.79820618395297,0.00712398497263039
cluster10491,s8_001472-RA,ENSCPOP00000005027,KRTAP8-1,0,1,0,1
cluster10492,s7_002172-RA,ENSCPOP00000011727,0,34.14746,5.10898842883e-09,26.9698270218005,4.58870928088384e-07
cluster10493,s4_002150-RA,ENSCPOP00000016130,C7orf43,0,1,0,1
cluster10494,s5_000431-RA,ENSCPOP00000011825,PFN1,0,1,0,1
cluster10495,s4_001945-RA,ENSCPOP00000015655,PGPEP1,0,1,0,1
cluster10496,s4_001013-RA,ENSCPOP00000018811,0,0,1,0,1
cluster10497,s5_000191-RA,ENSCPOP00000007163,MBOAT1,71.087184,3.41783022575e-17,64.7221126572595,2.77555756156289e-15
cluster10498,s2_000243-RA,ENSCPOP00000017291,PIGZ,0,1,0,1
cluster10499,s4_000882-RA,ENSCPOP00000010340,BARD1,5.4076,0.0200492624101,6.94126398469734,0.0110138027963065
cluster10500,s1_002083-RA,ENSCPOP00000014608,CCDC86,0.701716,0.402207693451,0,1
cluster10502,s8_000458-RA,ENSCPOP00000010989,EGR4,0,1,0,1
cluster10503,s1_001204-RA,ENSCPOP00000006185,PTGDR,0,1,0,1
cluster10504,s2_000904-RA,ENSCPOP00000012526,SYCE1L,28.256376,1.06264022625e-07,25.5267782550389,9.46373047761018e-07
cluster10505,s10_000324-RA,ENSCPOP00000015265,EN1,0,1,0,1
cluster10506,s6_000670-RA,ENSCPOP00000005937,CHMP2B,0,1,0,1
cluster10507,s3_001333-RA,ENSCPOP00000009108,GTF3A,42.715976,6.32932468061e-11,34.2745823718087,1.17837377633379e-08
cluster10508,s8_000573-RA,ENSCPOP00000004202,0,0,1,0,1
cluster10509,s5_000782-RA,ENSCPOP00000002265,SEC63,-10.151132,1,0,1
cluster10510,s3_000688-RA,ENSCPOP00000011539,CTSA,0,1,0,1
cluster10511,s8_000716-RA,ENSCPOP00000001508,ACAT2,11.93636,0.000550489280501,7.92474390449388,0.00668065025680142
cluster10512,s8_002005-RA,ENSCPOP00000002029,0,0,1,2.03933653167951,0.138869671926524
cluster10513,s2_000016-RA,ENSCPOP00000010328,0,9.920734,0.00163427194609,7.68471623381265,0.00754670170845201
cluster10515,s7_000687-RA,ENSCPOP00000005751,0,0,1,1.76615533574659,0.160824213638112
cluster10516,s10_001800-RA,ENSCPOP00000018083,PPP1R3C,0,1,0,1
cluster10517,s4_000922-RA,ENSCPOP00000017986,ZDBF2,18.11331,2.08141408048e-05,8.15924360647114,0.00593100307346406
cluster10518,s8_001789-RA,ENSCPOP00000003502,CACTIN,0,1,2.62350796585452,0.10186245083411
cluster10519,s7_000212-RA,ENSCPOP00000000348,SOX30,0,1,0,1
cluster10520,s10_000053-RA,ENSCPOP00000004252,OSGEPL1,0,1,0,1
cluster10521,s5_000601-RA,ENSCPOP00000014878,0,0,1,0,1
cluster10522,s6_002170-RA,ENSCPOP00000014388,OR2T6,0,1,0,1
cluster10523,s9_000719-RA,ENSCPOP00000012344,NDUFB6,16.324226,5.33771846113e-05,17.7832783385045,4.62111962465928e-05
cluster10524,s10_000149-RA,ENSCPOP00000014828,DLX1,0,1,0,1
cluster10526,s2_000123-RA,ENSCPOP00000011580,CCT2,0,1,0,1
cluster10527,s1_001963-RA,ENSCPOP00000016377,0,0,1,0,1
cluster10528,s8_001739-RA,ENSCPOP00000016056,LRG1,2.490558,0.114531111765,0,1
cluster10529,s6_001805-RA,ENSCPOP00000016189,SCAF1,0,1,0,1
cluster10530,s4_001157-RA,ENSCPOP00000014865,TADA2B,0,1,0,1
cluster10531,s2_001401-RA,ENSCPOP00000002936,SCD5,87.65403,7.7965532345e-21,94.5414203192031,0
cluster10532,s6_001301-RA,ENSCPOP00000004555,TXNDC11,4.757868,0.0291646518938,3.5075277420292,0.0641544437172737
cluster10533,s3_000161-RA,ENSCPOP00000006483,FABP4,6.553162,0.0104697932586,4.99650928552956,0.02974821615265
cluster10534,s7_002256-RA,ENSCPOP00000002095,WDR83,0,1,0,1
cluster10535,s8_000930-RA,ENSCPOP00000006088,SLURP1,0,1,0.40902888836581,0.349005453805275
cluster10536,s2_002289-RA,ENSCPOP00000006493,PPEF2,93.64133,3.78207142724e-22,67.0476001462739,8.88178419700125e-16
cluster10537,s3_000092-RA,ENSCPOP00000003155,PTDSS1,0,1,0,1
cluster10538,s10_001473-RA,ENSCPOP00000019159,FOXA1,0,1,0,1
cluster10539,s3_000537-RA,ENSCPOP00000016596,DUSP5,0,1,0,1
cluster10540,s4_001711-RA,ENSCPOP00000000726,0,73.02779,1.27837105234e-17,60.6425527821434,2.17603712826531e-14
cluster10541,s3_001937-RA,ENSCPOP00000020949,LURAP1,0,1,0,1
cluster10543,s3_001070-RA,ENSCPOP00000016011,BTG2,0,1,0,1
cluster10544,s4_001270-RA,ENSCPOP00000005590,STAC3,101.172316,8.43196022477e-24,100.329802069835,0
cluster10546,s6_001760-RA,ENSCPOP00000001701,RASIP1,0,1,0,1
cluster10547,s10_001769-RA,ENSCPOP00000013553,DAPP1,19.00549,1.30342892445e-05,13.0140873039354,0.000509697291741606
cluster10548,s3_001917-RA,ENSCPOP00000009047,0,0,1,0,1
cluster10549,s4_000317-RA,ENSCPOP00000004335,TEX36,38.01799,7.00953223457e-10,34.458283601859,1.07474021349141e-08
cluster10550,s8_000902-RA,ENSCPOP00000009865,NDRG1,28.018628,1.20153249178e-07,22.6079394458948,4.09449526234118e-06
cluster10551,s2_001086-RA,ENSCPOP00000010994,C1orf131,0,1,0,1
cluster10552,s5_000964-RA,ENSCPOP00000000874,SPIN4,0.0169879999999,0.896298999358,0,1
cluster10553,s9_000379-RA,ENSCPOP00000006879,DPH5,0,1,0,1
cluster10554,s9_000981-RA,ENSCPOP00000011259,HERPUD2,0,1,0,1
cluster10555,s9_000824-RA,ENSCPOP00000011816,MTPN,0,1,0,1
cluster10556,s2_000273-RA,ENSCPOP00000009643,CLDN1,0,1,0,1
cluster10558,s6_001604-RA,ENSCPOP00000018279,ACIN1,148.435202,3.81064883516e-34,128.019535341831,0
cluster10560,s9_000575-RA,ENSCPOP00000013421,SEC61B,0,1,0,1
cluster10561,s5_000928-RA,ENSCPOP00000003957,DCK,0,1,0,1
cluster10562,s9_000680-RA,ENSCPOP00000004888,CCL21,0.00322800000004,0.954692173961,0,1
cluster10563,s10_000314-RA,ENSCPOP00000000728,ACTR3,50.051116,1.49792573902e-12,50.8673708657038,2.89795965002781e-12
cluster10564,s1_001336-RA,ENSCPOP00000003170,MMP11,2.5112,0.113039825841,2.45415071412026,0.111387514455118
cluster10565,s5_000682-RA,ENSCPOP00000018926,CAPZA3,0,1,0,1
cluster10566,s7_000291-RA,ENSCPOP00000000273,GM2A,9.758516,0.00178493936081,9.26020833460916,0.003394495669027
cluster10567,s8_000899-RA,ENSCPOP00000008698,TG,12.415026,0.000425893083424,10.4550740696031,0.00185464414757019
cluster10568,s8_001537-RA,ENSCPOP00000019724,SLC25A29,0,1,0,1
cluster10570,s7_002296-RA,ENSCPOP00000005700,HEXB,5.305916,0.0212531212967,3.0900273131283,0.0797473846056376
cluster10571,s3_002118-RA,ENSCPOP00000020096,NOC4L,0,1,0,1
cluster10572,s3_002231-RA,ENSCPOP00000012513,LCN8,13.466228,0.00024289613537,11.9427693689459,0.000874931860901984
cluster10574,s7_001505-RA,ENSCPOP00000019917,SDHAF1,0,1,0,1
cluster10575,s3_000915-RA,ENSCPOP00000000149,RBFA,13.93796,0.000188943933068,14.9947852526416,0.000187920241038753
cluster10576,s1_000400-RA,ENSCPOP00000009024,TMEM33,27.346706,1.7005387839e-07,26.6711397027198,5.33033047367404e-07
cluster10577,s10_001029-RA,ENSCPOP00000017108,NUDT19,1.143838,0.284842797116,0,1
cluster10578,s1_001045-RA,ENSCPOP00000016901,0,0,1,0,1
cluster10579,s10_001441-RA,ENSCPOP00000006603,NDUFB9,0,1,0,1
cluster10580,s8_001059-RA,ENSCPOP00000005546,0,1.656244,0.198111215426,0,1
cluster10581,s4_001572-RA,ENSCPOP00000004405,U2AF1L5,0.172652,0.677765566598,0,1
cluster10583,s9_000481-RA,ENSCPOP00000005631,LEP,0,1,0.0795056105753247,0.443901793786878
cluster10584,s2_000614-RA,ENSCPOP00000008299,Ngb,0,1,0,1
cluster10585,s9_001072-RA,ENSCPOP00000004191,BHLHE22,0,1,0,1
cluster10586,s9_000247-RA,ENSCPOP00000017868,PRAG1,0,1,0,1
cluster10587,s5_000083-RA,ENSCPOP00000011835,CMTM7,41.79688,1.01264879916e-10,36.0217041693959,4.90994267465794e-09
cluster10588,s6_000354-RA,ENSCPOP00000012312,CCDC6,15.05476,0.000104436543501,14.1060541692195,0.000293993513446167
cluster10589,s5_000251-RA,ENSCPOP00000018587,SNRNP48,0,1,0,1
cluster10590,s1_001063-RA,ENSCPOP00000003026,GRXCR2,0.000133999999889,0.990764024731,0,1
cluster10592,s3_002393-RA,ENSCPOP00000015677,PHLDA2,1.375078,0.240941325463,0,1
cluster10593,s10_001126-RA,ENSCPOP00000013578,GPNMB,0,1,0,1
cluster10594,s4_000530-RA,ENSCPOP00000015271,C12orf10,0,1,0,1
cluster10596,s6_000062-RA,ENSCPOP00000013911,0,55.234696,1.06963882647e-13,41.2294596429697,3.61466911957819e-10
cluster10597,s7_000138-RA,ENSCPOP00000013856,STC2,0,1,0,1
cluster10598,s2_001508-RA,ENSCPOP00000012830,TM4SF20,8.819888,0.00297964953737,3.62695536664751,0.0602959422514907
cluster10599,s1_000079-RA,ENSCPOP00000010230,RHOV,0,1,0,1
cluster10600,s5_000623-RA,ENSCPOP00000010967,GPATCH11,16.843168,4.05992154594e-05,14.8386444712987,0.00020328881670767
cluster10601,s1_000736-RA,ENSCPOP00000003449,CST11,0,1,0,1
cluster10602,s3_002018-RA,ENSCPOP00000012187,TRUB2,0.559638,0.454406134634,0,1
cluster10603,s10_002249-RA,ENSCPOP00000011941,MS4A12,0.752806,0.385589286156,5.4784861978244,0.0232361565128333
cluster10604,s2_001125-RA,ENSCPOP00000020156,KIAA2013,0,1,0,1
cluster10605,s9_000582-RA,ENSCPOP00000005536,0,15.24642,9.43554363313e-05,10.7619348739763,0.00158822791196028
cluster10606,s6_000581-RA,ENSCPOP00000001361,0,6.99999998233e-05,0.993324496711,0,1
cluster10607,s3_000193-RA,ENSCPOP00000010361,TRPA1,89.889034,2.51899357596e-21,84.8773641695989,0
cluster10608,s4_001487-RA,ENSCPOP00000019007,LAMTOR1,0,1,0,1
cluster10609,s2_001448-RA,ENSCPOP00000019769,C11orf96,3.230392,0.0722833843863,0,1
cluster10610,s1_002086-RA,ENSCPOP00000020771,TMEM109,0,1,0,1
cluster10612,s7_001224-RA,ENSCPOP00000019515,0,0,1,0,1
cluster10613,s1_002098-RA,ENSCPOP00000021075,FADS2,0,1,0,1
cluster10615,s6_000149-RA,ENSCPOP00000014169,GUCA1A,4.640622,0.0312236837847,4.31838943048388,0.0421659265825696
cluster10616,s8_000516-RA,ENSCPOP00000006071,C1D,29.900504,4.54794597169e-08,26.7139845460611,5.2170016606734e-07
cluster10617,s2_002678-RA,ENSCPOP00000005837,0,0,1,0,1
cluster10618,s10_001951-RA,ENSCPOP00000019660,PXDC1,0,1,0,1
cluster10619,s6_001561-RA,ENSCPOP00000019831,CLDN4,0,1,0,1
cluster10620,s10_001811-RA,ENSCPOP00000004354,MAP3K14,36.956534,1.20792219927e-09,25.7562587705124,8.43459567412275e-07
cluster10621,s4_001282-RA,ENSCPOP00000019794,GPR182,0,1,0,1
cluster10622,s4_000950-RA,ENSCPOP00000009452,ERP29,0,1,0,1
cluster10624,s5_000494-RA,ENSCPOP00000019676,0,0,1,0,1
cluster10625,s5_000951-RA,ENSCPOP00000003606,AWAT1,0,1,0,1
cluster10626,s10_000198-RA,ENSCPOP00000011191,SLC38A11,118.950818,1.07358663069e-27,98.6516650885642,0
cluster10627,s2_000161-RA,ENSCPOP00000010447,SLC7A14,0,1,0,1
cluster10628,s5_000416-RA,ENSCPOP00000001674,MED11,58.049086,2.55658211063e-14,54.1610942844088,5.57109913756904e-13
cluster10629,s8_000602-RA,ENSCPOP00000017578,0,1.417816,0.233763213471,0.64164988178527,0.302287872590195
cluster10630,s6_000784-RA,ENSCPOP00000018455,GPR3,0,1,0,1
cluster10631,s7_001947-RA,ENSCPOP00000005309,DDX24,0,1,0,1
cluster10632,s4_002043-RA,ENSCPOP00000015012,TREX2,0,1,0,1
cluster10634,s8_001344-RA,ENSCPOP00000010178,YWHAQ,0,1,0,1
cluster10635,s4_001267-RA,ENSCPOP00000008007,INHBE,0,1,0,1
cluster10636,s8_002418-RA,ENSCPOP00000015882,LMX1B,42.184958,8.30362557833e-11,31.5502347417541,4.61610822344305e-08
cluster10637,s8_002721-RA,ENSCPOP00000006954,VGLL4,0,1,0,1
cluster10638,s2_000207-RA,ENSCPOP00000012824,CYB5B,9.744506,0.00179859461009,10.6722131793474,0.00166188764940323
cluster10639,s2_001082-RA,ENSCPOP00000016559,0,23.853384,1.0395896259e-06,25.3651327013768,1.02631846171652e-06
cluster10640,s1_000945-RA,ENSCPOP00000001668,ANGPTL5,85.466004,2.35719559262e-20,73.2739040981505,5.55111512312578e-17
cluster10641,s3_000644-RA,ENSCPOP00000020366,YWHAB,0,1,0,1
cluster10642,s5_000051-RA,ENSCPOP00000005690,TRA2B,0,1,0,1
cluster10643,s2_001340-RA,ENSCPOP00000009867,ODF3L1,27.538018,1.54036677294e-07,26.6826146637332,5.29973881113754e-07
cluster10644,s3_000646-RA,ENSCPOP00000012276,TOMM34,0,1,0,1
cluster10645,s7_002442-RA,ENSCPOP00000018363,0,31.820202,1.69124475217e-08,29.7631330993754,1.13072962881766e-07
cluster10646,s3_002155-RA,ENSCPOP00000011181,PLD6,0,1,0,1
cluster10647,s1_001953-RA,ENSCPOP00000001932,RBP4,0,1,0,1
cluster10648,s3_000307-RA,ENSCPOP00000012275,ZDHHC23,0,1,0,1
cluster10649,s10_000856-RA,ENSCPOP00000007325,FGF19,0,1,0,1
cluster10650,s8_000747-RA,ENSCPOP00000000390,GXYLT2,0,1,0,1
cluster10651,s8_000426-RA,ENSCPOP00000011453,PCGF1,0,1,0,1
cluster10652,s7_000818-RA,ENSCPOP00000012602,FMO2,0,1,0,1
cluster10654,s1_001893-RA,ENSCPOP00000007964,SCAMP1,0,1,0,1
cluster10655,s7_002267-RA,ENSCPOP00000003672,0,56.199768,6.54692614824e-14,36.6640774669522,3.55875201529798e-09
cluster10656,s6_001034-RA,ENSCPOP00000016447,PRR30,0.0350339999995,0.851524432145,0,1
cluster10657,s1_001461-RA,ENSCPOP00000005569,SMS,9.32625,0.00225894169141,11.8818534852635,0.000902244478766412
cluster10658,s6_001410-RA,ENSCPOP00000016709,MAGEE1,0,1,0,1
cluster10659,s6_000795-RA,ENSCPOP00000016527,XKR8,0,1,2.03790039034811,0.138976364757358
cluster10660,s6_000653-RA,ENSCPOP00000002945,MAPK3,0,1,0,1
cluster10661,s7_001038-RA,ENSCPOP00000015085,0,1.99999999495e-06,0.99887162121,0,1
cluster10663,s2_000704-RA,ENSCPOP00000004099,COQ9,85.179226,2.72509936534e-20,76.1124183116772,0
cluster10664,s6_001016-RA,ENSCPOP00000003391,C2orf70,98.631098,3.0420440671e-23,55.7216986738476,2.55129251058861e-13
cluster10665,s8_001468-RA,ENSCPOP00000019205,KRTAP27-1,1.752602,0.185549958831,0,1
cluster10666,s8_000523-RA,ENSCPOP00000013918,RAB1A,0,1,0,1
cluster10667,s5_001302-RA,ENSCPOP00000005201,TTC9B,0,1,0,1
cluster10668,s2_002462-RA,ENSCPOP00000019841,Nptx2,0,1,1.13860509360438,0.226965455405159
cluster10670,s8_002681-RA,ENSCPOP00000016689,IGLON5,0,1,0,1
cluster10671,s4_002012-RA,ENSCPOP00000002140,0,0,1,0,1
cluster10672,s7_000933-RA,ENSCPOP00000001208,0,214.494896,1.43633273355e-48,160.52122864798,0
cluster10673,s10_000148-RA,ENSCPOP00000019478,DLX2,0,1,0,1
cluster10674,s4_000593-RA,ENSCPOP00000012181,DAZAP2,12.400586,0.000429199138135,5.94579339254551,0.0182969644845396
cluster10675,s7_002091-RA,ENSCPOP00000014356,BTBD17,0,1,0,1
cluster10676,s10_001836-RA,ENSCPOP00000006129,ITGA2B,0.510098000001,0.475096435712,0,1
cluster10677,s10_001997-RA,ENSCPOP00000015288,ROM1,0.0383320000001,0.844777983816,0,1
cluster10678,s2_000289-RA,ENSCPOP00000000952,0,22.969996,1.64549651214e-06,22.8100623411874,3.69944390576915e-06
cluster10679,s6_000851-RA,ENSCPOP00000010786,TMEM234,0,1,0,1
cluster10680,s2_001756-RA,ENSCPOP00000017010,C9orf152,0,1,0,1
cluster10681,s7_000848-RA,ENSCPOP00000011015,TNN,0,1,0,1
cluster10682,s7_000428-RA,ENSCPOP00000003872,FXN,2.357002,0.124721676084,2.6976005138373,0.0979653198445757
cluster10683,s8_000722-RA,ENSCPOP00000000023,MAS1,0.860062,0.353721341904,0,1
cluster10684,s10_000240-RA,ENSCPOP00000005044,RPRM,0,1,0,1
cluster10685,s1_000514-RA,ENSCPOP00000006837,UCMA,0,1,0,1
cluster10686,s8_000725-RA,ENSCPOP00000003621,BHLHE40,0,1,0,1
cluster10687,s10_001422-RA,ENSCPOP00000010676,DERL1,36.789816,1.31575773613e-09,33.335107622393,1.88692665381574e-08
cluster10688,s7_002271-RA,ENSCPOP00000009996,0,43.323638,4.63944823765e-11,22.8545661353146,3.61771748236262e-06
cluster10689,s7_001760-RA,ENSCPOP00000016424,SURF6,0.0441820000005,0.833515366763,0,1
cluster10690,s9_000702-RA,ENSCPOP00000001107,DCAF12,76.459704,2.24752578917e-18,79.6332516455172,0
cluster10691,s10_000299-RA,ENSCPOP00000010227,UBXN4,49.23323,2.27267972471e-12,51.1737842999128,2.48578935213573e-12
cluster10692,s7_000431-RA,ENSCPOP00000002931,FAM189A2,0,1,0,1
cluster10693,s2_000984-RA,ENSCPOP00000011431,SNAI3,0,1,0,1
cluster10694,s6_000132-RA,ENSCPOP00000000843,FOXP2,24.013158,9.56795959847e-07,23.8184902351331,2.23009611194369e-06
cluster10695,s6_001047-RA,ENSCPOP00000006980,SNX17,46.051826,1.15165756748e-11,40.6640327795149,4.79805084552254e-10
cluster10696,s2_000761-RA,ENSCPOP00000015370,B3GNT9,0,1,0,1
cluster10697,s2_002728-RA,ENSCPOP00000004614,CNPY4,-0.00556399999959,1,0,1
cluster10699,s7_001472-RA,ENSCPOP00000009465,UBA2,127.016856,1.84202356195e-29,128.229740131214,0
cluster10700,s1_000760-RA,ENSCPOP00000002186,RBBP9,0.246866,0.619290519721,0,1
cluster10701,s4_000010-RA,ENSCPOP00000005635,ZC3H3,10.681086,0.00108236499866,8.34252865223789,0.00540437391285403
cluster10702,s7_000180-RA,ENSCPOP00000000789,NUDCD2,0,1,0,1
cluster10703,s8_000251-RA,ENSCPOP00000008735,TXNL1,0,1,0,1
cluster10704,s1_000358-RA,ENSCPOP00000009660,RASL11B,0,1,0,1
cluster10705,s4_001598-RA,ENSCPOP00000018063,SIM2,10.615556,0.00112140229482,11.8716385992766,0.000906907412691393
cluster10706,s4_000064-RA,ENSCPOP00000014033,GPT,0,1,0,1
cluster10709,s7_001939-RA,ENSCPOP00000015233,DKK1,0,1,0,1
cluster10710,s7_001475-RA,ENSCPOP00000015267,KIAA0355,0,1,0,1
cluster10711,s4_000901-RA,ENSCPOP00000001358,0,0,1,0,1
cluster10714,s5_001463-RA,ENSCPOP00000015327,TMED3,5.89342,0.0151975578934,0,1
cluster10716,s6_000476-RA,ENSCPOP00000007551,STOML3,44.450662,2.60848752923e-11,38.9806649925981,1.11498876798066e-09
cluster10717,s8_001499-RA,ENSCPOP00000004352,DONSON,34.12873,5.1584009195e-09,32.5518663925632,2.79407277870014e-08
cluster10718,s8_002242-RA,ENSCPOP00000011685,FBXO4,11.37861,0.000742946926298,7.31208069972172,0.00912023344030338
cluster10720,s10_000122-RA,ENSCPOP00000019379,HOXD9,0,1,0,1
cluster10722,s2_002613-RA,ENSCPOP00000003631,ASB11,0,1,0,1
cluster10723,s8_002400-RA,ENSCPOP00000009305,0,0,1,0,1
cluster10724,s10_001525-RA,ENSCPOP00000004526,NUAK1,112.581418,2.66493689238e-26,75.1368324266459,0
cluster10725,s7_001658-RA,ENSCPOP00000000300,PPM1D,0,1,0,1
cluster10726,s7_000378-RA,ENSCPOP00000004353,UHRF2,0,1,0,1
cluster10727,s8_001866-RA,ENSCPOP00000005660,CFD,0,1,0,1
cluster10728,s1_001118-RA,ENSCPOP00000014913,ONECUT1,0.135086,0.713215907235,0,1
cluster10729,s2_001472-RA,ENSCPOP00000002806,PDHX,0,1,0,1
cluster10730,s2_002675-RA,ENSCPOP00000001768,Oaz2,0,1,0,1
cluster10731,s3_001566-RA,ENSCPOP00000010300,COQ2,0.112804,0.736974128835,0,1
cluster10732,s3_002073-RA,ENSCPOP00000008449,SMCR8,0,1,0,1
cluster10733,s7_001274-RA,ENSCPOP00000004939,FAM151A,0,1,0,1
cluster10734,s1_000548-RA,ENSCPOP00000006232,SELP,208.184636,3.4192809162e-47,162.718958793805,0
cluster10735,s2_001476-RA,ENSCPOP00000011320,Cat,2.192534,0.138680996798,2.08701067754646,0.135376663224582
cluster10737,s7_002268-RA,ENSCPOP00000014928,0,1.92671,0.165118837308,1.57393705338018,0.178494045969251
cluster10738,s2_001941-RA,ENSCPOP00000018810,FAHD1,0.017276,0.895428672804,0,1
cluster10739,s6_000959-RA,ENSCPOP00000004271,MATN3,77.350252,1.4317645024e-18,67.7234083043368,6.66133814775094e-16
cluster10740,s3_001138-RA,ENSCPOP00000009004,DENND1B,52.018044,5.49929555309e-13,38.0381200688089,1.78785714011198e-09
cluster10741,s9_000109-RA,ENSCPOP00000001586,BET1,0,1,0,1
cluster10742,s7_002375-RA,ENSCPOP00000005019,SLC25A43,20.104446,7.33260222411e-06,7.48022025113778,0.00837305501435354
cluster10743,s1_000101-RA,ENSCPOP00000013838,0,135.582782,2.46186713649e-31,100.621980559836,0
cluster10747,s3_002149-RA,ENSCPOP00000007629,TMEM11,0,1,0,1
cluster10749,s8_001558-RA,ENSCPOP00000017431,AMN,0,1,0,1
cluster10750,s2_000581-RA,ENSCPOP00000011129,SYNDIG1L,0,1,0,1
cluster10751,s10_001033-RA,ENSCPOP00000001326,CEP89,-0.17828,1,0,1
cluster10752,s8_000380-RA,ENSCPOP00000011000,0,29.892582,4.56656610967e-08,24.6284511732354,1.48527100274354e-06
cluster10753,s9_001263-RA,ENSCPOP00000004823,IQGAP3,225.134852,6.86117768411e-51,182.200401550388,0
cluster10754,s10_001050-RA,ENSCPOP00000001164,AKR1B1,28.392734,9.90363156568e-08,29.6024862599061,1.22557100079579e-07
cluster10756,s4_002158-RA,ENSCPOP00000015386,MEPCE,1.59999999596e-05,0.996808470272,0,1
cluster10757,s6_001068-RA,ENSCPOP00000009745,TRMT61B,21.30774,3.91148991891e-06,21.1737545569804,8.4124782960826e-06
cluster10758,s7_002434-RA,ENSCPOP00000018989,NELFE,0,1,0,1
cluster10759,s4_002005-RA,ENSCPOP00000020914,UBL4A,-1.99999976758e-06,1,0,1
cluster10760,s6_000161-RA,ENSCPOP00000007960,GNMT,0,1,0,1
cluster10761,s8_002100-RA,ENSCPOP00000006913,CROCC,0,1,0,1
cluster10762,s8_001377-RA,ENSCPOP00000020843,HCN4,0,1,0,1
cluster10763,s7_000203-RA,ENSCPOP00000001463,Il12b,45.40798,1.59981225338e-11,47.9407019227592,1.25447985332983e-11
cluster10764,s8_000708-RA,ENSCPOP00000001765,TRAM2,0,1,0,1
cluster10765,s10_000590-RA,ENSCPOP00000021045,S1PR3,2.00000067707e-06,0.998871621018,0,1
cluster10766,s2_002381-RA,ENSCPOP00000016737,PRND,0.11433,0.735267337582,0,1
cluster10768,s3_002519-RA,ENSCPOP00000004665,EBNA1BP2,77.043588,1.67226239575e-18,74.9805863772335,0
