ORTHOGROUP,CAPYBARA ID,GUINEA PIG ID,RAT ID
OG0005402,s8_001127-RA,ENSCPOP00000002237,ENSRNOP00000023318
OG0005403,s8_001122-RA,ENSCPOP00000008711,ENSRNOP00000070148
OG0005404,s8_001120-RA,ENSCPOP00000001593,ENSRNOP00000021636
OG0005405,s8_001119-RA,ENSCPOP00000009477,ENSRNOP00000020753
OG0005406,s8_001118-RA,ENSCPOP00000015216,ENSRNOP00000034838
OG0005407,s8_001117-RA,ENSCPOP00000010631,ENSRNOP00000020728
OG0005408,s8_001115-RA,ENSCPOP00000008713,ENSRNOP00000055507
OG0005409,s8_001112-RA,ENSCPOP00000001391,ENSRNOP00000019209
OG0005410,s8_001110-RA,ENSCPOP00000020650,ENSRNOP00000018637
OG0005411,s8_001109-RA,ENSCPOP00000019685,ENSRNOP00000018599
OG0005412,s8_001106-RA,ENSCPOP00000014012,ENSRNOP00000018006
OG0005413,s8_001105-RA,ENSCPOP00000014013,ENSRNOP00000017566
OG0005414,s8_001104-RA,ENSCPOP00000014015,ENSRNOP00000038312
OG0005415,s8_001097-RA,ENSCPOP00000003481,ENSRNOP00000014798
OG0005416,s8_001094-RA,ENSCPOP00000003324,ENSRNOP00000012736
OG0005417,s8_001092-RA,ENSCPOP00000000046,ENSRNOP00000012528
OG0005418,s8_001083-RA,ENSCPOP00000017215,ENSRNOP00000022703
OG0005419,s8_001080-RA,ENSCPOP00000012932,ENSRNOP00000021621
OG0005420,s8_001078-RA,ENSCPOP00000009721,ENSRNOP00000061382
OG0005421,s8_001074-RA,ENSCPOP00000005985,ENSRNOP00000019117
OG0005422,s5_001330-RA,ENSCPOP00000013542,ENSRNOP00000048330
OG0005423,s8_001047-RA,ENSCPOP00000016670,ENSRNOP00000055983
OG0005424,s8_001048-RA,ENSCPOP00000015716,ENSRNOP00000055981
OG0005425,s8_001049-RA,ENSCPOP00000000474,ENSRNOP00000055979
OG0005426,s8_001050-RA,ENSCPOP00000008194,ENSRNOP00000014178
OG0005427,s8_001051-RA,ENSCPOP00000006939,ENSRNOP00000029808
OG0005428,s8_001052-RA,ENSCPOP00000005469,ENSRNOP00000014198
OG0005429,s8_001053-RA,ENSCPOP00000005465,ENSRNOP00000014320
OG0005430,s8_001054-RA,ENSCPOP00000004688,ENSRNOP00000015021
OG0005431,s8_001055-RA,ENSCPOP00000021164,ENSRNOP00000015055
OG0005432,s8_001056-RA,ENSCPOP00000007591,ENSRNOP00000015353
OG0005433,s8_001057-RA,ENSCPOP00000000794,ENSRNOP00000015452
OG0005434,s8_001059-RA,ENSCPOP00000005546,ENSRNOP00000015540
OG0005435,s8_001061-RA,ENSCPOP00000005542,ENSRNOP00000016027
OG0005436,s8_001062-RA,ENSCPOP00000020364,ENSRNOP00000016503
OG0005437,s8_001063-RA,ENSCPOP00000004484,ENSRNOP00000016562
OG0005438,s8_001064-RA,ENSCPOP00000003033,ENSRNOP00000064085
OG0005439,s8_001065-RA,ENSCPOP00000011677,ENSRNOP00000067083
OG0005440,s8_001066-RA,ENSCPOP00000018729,ENSRNOP00000064434
OG0005441,s8_001067-RA,ENSCPOP00000018857,ENSRNOP00000067823
OG0005443,s8_001069-RA,ENSCPOP00000010003,ENSRNOP00000029528
OG0005444,s8_001070-RA,ENSCPOP00000012458,ENSRNOP00000018071
OG0005445,s8_001072-RA,ENSCPOP00000008964,ENSRNOP00000067360
OG0005446,s8_001073-RA,ENSCPOP00000020150,ENSRNOP00000018762
OG0005447,s10_001579-RA,ENSCPOP00000019150,ENSRNOP00000032580
OG0005448,s10_001580-RA,ENSCPOP00000013989,ENSRNOP00000022774
OG0005449,s10_001581-RA,ENSCPOP00000013985,ENSRNOP00000046380
OG0005450,s10_001586-RA,ENSCPOP00000020994,ENSRNOP00000016420
OG0005451,s10_001590-RA,ENSCPOP00000016102,ENSRNOP00000016756
OG0005452,s8_001383-RA,ENSCPOP00000000468,ENSRNOP00000000448
OG0005453,s8_001388-RA,ENSCPOP00000013541,ENSRNOP00000029306
OG0005454,s8_001389-RA,ENSCPOP00000017151,ENSRNOP00000000456
OG0005455,s8_001392-RA,ENSCPOP00000002486,ENSRNOP00000000462
OG0005456,s8_001393-RA,ENSCPOP00000009091,ENSRNOP00000054286
OG0005457,s8_001394-RA,ENSCPOP00000016116,ENSRNOP00000060467
OG0005458,s8_001395-RA,ENSCPOP00000009099,ENSRNOP00000000467
OG0005459,s8_001396-RA,ENSCPOP00000006384,ENSRNOP00000000468
OG0005460,s8_001419-RA,ENSCPOP00000016049,ENSRNOP00000017831
OG0005462,s8_001420-RA,ENSCPOP00000011838,ENSRNOP00000034339
OG0005463,s8_001424-RA,ENSCPOP00000012933,ENSRNOP00000018849
OG0005464,s8_001428-RA,ENSCPOP00000011244,ENSRNOP00000061737
OG0005465,s8_001429-RA,ENSCPOP00000000264,ENSRNOP00000015395
OG0005466,s8_001430-RA,ENSCPOP00000004306,ENSRNOP00000015421
OG0005467,s8_001415-RA,ENSCPOP00000012662,ENSRNOP00000001081
OG0005468,s8_001411-RA,ENSCPOP00000007118,ENSRNOP00000001066
OG0005469,s8_001410-RA,ENSCPOP00000006777,ENSRNOP00000001059
OG0005470,s8_001408-RA,ENSCPOP00000018201,ENSRNOP00000001054
OG0005471,s8_001407-RA,ENSCPOP00000010163,ENSRNOP00000001051
OG0005472,s8_001403-RA,ENSCPOP00000008733,ENSRNOP00000000475
OG0005473,s8_001399-RA,ENSCPOP00000004899,ENSRNOP00000004499
OG0005474,s8_001400-RA,ENSCPOP00000003483,ENSRNOP00000000471
OG0005475,s8_001398-RA,ENSCPOP00000014444,ENSRNOP00000000469
OG0005476,s3_001670-RA,ENSCPOP00000011222,ENSRNOP00000009247
OG0005477,s3_001671-RA,ENSCPOP00000005925,ENSRNOP00000034825
OG0005478,s3_001677-RA,ENSCPOP00000012935,ENSRNOP00000034937
OG0005479,s3_001675-RA,ENSCPOP00000005931,ENSRNOP00000030771
OG0005480,s3_001678-RA,ENSCPOP00000003675,ENSRNOP00000008728
OG0005481,s3_001679-RA,ENSCPOP00000003350,ENSRNOP00000008149
OG0005482,s3_001685-RA,ENSCPOP00000004965,ENSRNOP00000037528
OG0005483,s3_001686-RA,ENSCPOP00000004949,ENSRNOP00000047891
OG0005484,s3_001692-RA,ENSCPOP00000017816,ENSRNOP00000007200
OG0005486,s3_001704-RA,ENSCPOP00000004291,ENSRNOP00000024428
OG0005488,s3_001707-RA,ENSCPOP00000007063,ENSRNOP00000024076
OG0005489,s3_001709-RA,ENSCPOP00000016117,ENSRNOP00000024048
OG0005490,s3_001711-RA,ENSCPOP00000013252,ENSRNOP00000024037
OG0005491,s3_001712-RA,ENSCPOP00000019345,ENSRNOP00000023537
OG0005492,s3_001713-RA,ENSCPOP00000013248,ENSRNOP00000056203
OG0005493,s3_001714-RA,ENSCPOP00000013245,ENSRNOP00000043372
OG0005494,s3_001715-RA,ENSCPOP00000013244,ENSRNOP00000022672
OG0005495,s3_001716-RA,ENSCPOP00000013243,ENSRNOP00000036990
OG0005496,s3_001717-RA,ENSCPOP00000020800,ENSRNOP00000022275
OG0005497,s3_001718-RA,ENSCPOP00000018800,ENSRNOP00000033127
OG0005498,s3_001725-RA,ENSCPOP00000019070,ENSRNOP00000021486
OG0005499,s1_002282-RA,ENSCPOP00000004777,ENSRNOP00000019720
OG0005500,s7_002461-RA,ENSCPOP00000010360,ENSRNOP00000017495
OG0005501,s9_000786-RA,ENSCPOP00000004025,ENSRNOP00000016251
OG0005502,s9_000787-RA,ENSCPOP00000018365,ENSRNOP00000016232
OG0005503,s9_000788-RA,ENSCPOP00000006881,ENSRNOP00000059873
OG0005504,s9_000792-RA,ENSCPOP00000013933,ENSRNOP00000015921
OG0005505,s9_000793-RA,ENSCPOP00000015807,ENSRNOP00000064594
OG0005506,s9_000794-RA,ENSCPOP00000013756,ENSRNOP00000036146
OG0005507,s9_000796-RA,ENSCPOP00000015391,ENSRNOP00000034770
OG0005508,s9_000800-RA,ENSCPOP00000000852,ENSRNOP00000013124
OG0005509,s9_000801-RA,ENSCPOP00000013260,ENSRNOP00000012280
OG0005510,s9_000802-RA,ENSCPOP00000003377,ENSRNOP00000011915
OG0005511,s9_000803-RA,ENSCPOP00000010087,ENSRNOP00000072042
OG0005512,s9_000804-RA,ENSCPOP00000010080,ENSRNOP00000011481
OG0005513,s9_000809-RA,ENSCPOP00000014863,ENSRNOP00000007544
OG0005514,s9_000811-RA,ENSCPOP00000006948,ENSRNOP00000018782
OG0005515,s9_000812-RA,ENSCPOP00000006946,ENSRNOP00000018645
OG0005516,s9_000813-RA,ENSCPOP00000007214,ENSRNOP00000050121
OG0005517,s9_000817-RA,ENSCPOP00000010181,ENSRNOP00000017909
OG0005518,s9_000820-RA,ENSCPOP00000007953,ENSRNOP00000016088
OG0005519,s9_000821-RA,ENSCPOP00000013257,ENSRNOP00000065178
OG0005520,s9_000824-RA,ENSCPOP00000011816,ENSRNOP00000015808
OG0005521,s9_000826-RA,ENSCPOP00000005692,ENSRNOP00000015752
OG0005522,s9_000827-RA,ENSCPOP00000013784,ENSRNOP00000056637
OG0005523,s9_000828-RA,ENSCPOP00000004225,ENSRNOP00000014833
OG0005524,s9_000829-RA,ENSCPOP00000010368,ENSRNOP00000046140
OG0005525,s9_000830-RA,ENSCPOP00000015281,ENSRNOP00000030381
OG0005526,s9_000832-RA,ENSCPOP00000013480,ENSRNOP00000014010
OG0005527,s9_000833-RA,ENSCPOP00000012476,ENSRNOP00000031501
OG0005528,s9_000834-RA,ENSCPOP00000014019,ENSRNOP00000034021
OG0005529,s9_000837-RA,ENSCPOP00000000373,ENSRNOP00000013566
OG0005530,s8_002643-RA,ENSCPOP00000005057,ENSRNOP00000015712
OG0005531,s8_002644-RA,ENSCPOP00000005055,ENSRNOP00000015958
OG0005533,s8_002646-RA,ENSCPOP00000004254,ENSRNOP00000016499
OG0005534,s8_002648-RA,ENSCPOP00000005253,ENSRNOP00000016519
OG0005535,s8_002649-RA,ENSCPOP00000005255,ENSRNOP00000017000
OG0005536,s8_002651-RA,ENSCPOP00000005261,ENSRNOP00000018830
OG0005537,s8_002652-RA,ENSCPOP00000005263,ENSRNOP00000072520
OG0005538,s8_002653-RA,ENSCPOP00000008484,ENSRNOP00000020575
OG0005539,s8_002654-RA,ENSCPOP00000008497,ENSRNOP00000020815
OG0005540,s8_002656-RA,ENSCPOP00000011622,ENSRNOP00000048545
OG0005541,s8_002657-RA,ENSCPOP00000011597,ENSRNOP00000068813
OG0005542,s8_002660-RA,ENSCPOP00000011606,ENSRNOP00000071120
OG0005543,s8_002661-RA,ENSCPOP00000011609,ENSRNOP00000033353
OG0005544,s8_002662-RA,ENSCPOP00000011618,ENSRNOP00000060227
OG0005545,s8_002663-RA,ENSCPOP00000019905,ENSRNOP00000071741
OG0005546,s8_002667-RA,ENSCPOP00000006565,ENSRNOP00000053442
OG0005547,s8_002668-RA,ENSCPOP00000005530,ENSRNOP00000074705
OG0005548,s8_002675-RA,ENSCPOP00000001048,ENSRNOP00000028225
OG0005549,s8_002676-RA,ENSCPOP00000001328,ENSRNOP00000028210
OG0005550,s9_001776-RA,ENSCPOP00000004918,ENSRNOP00000028181
OG0005551,s9_001204-RA,ENSCPOP00000014172,ENSRNOP00000028117
OG0005552,s9_001205-RA,ENSCPOP00000005449,ENSRNOP00000028095
OG0005553,s9_001206-RA,ENSCPOP00000004599,ENSRNOP00000028058
OG0005554,s9_001207-RA,ENSCPOP00000015542,ENSRNOP00000028052
OG0005555,s9_001208-RA,ENSCPOP00000018761,ENSRNOP00000028038
OG0005556,s9_001211-RA,ENSCPOP00000018044,ENSRNOP00000065837
OG0005557,s9_001212-RA,ENSCPOP00000016902,ENSRNOP00000028010
OG0005558,s9_001213-RA,ENSCPOP00000019953,ENSRNOP00000072613
OG0005559,s9_001214-RA,ENSCPOP00000001032,ENSRNOP00000027985
OG0005560,s9_001217-RA,ENSCPOP00000001039,ENSRNOP00000069356
OG0005561,s9_001219-RA,ENSCPOP00000003879,ENSRNOP00000027878
OG0005562,s9_001220-RA,ENSCPOP00000016035,ENSRNOP00000049779
OG0005563,s9_001222-RA,ENSCPOP00000020985,ENSRNOP00000070340
OG0005564,s9_001223-RA,ENSCPOP00000002864,ENSRNOP00000027850
OG0005565,s9_001225-RA,ENSCPOP00000002867,ENSRNOP00000071047
OG0005566,s9_001227-RA,ENSCPOP00000002873,ENSRNOP00000063935
OG0005567,s9_001228-RA,ENSCPOP00000002875,ENSRNOP00000027828
OG0005568,s9_001229-RA,ENSCPOP00000018902,ENSRNOP00000027815
OG0005569,s9_001230-RA,ENSCPOP00000002876,ENSRNOP00000027793
OG0005570,s9_001231-RA,ENSCPOP00000019453,ENSRNOP00000027785
OG0005571,s9_001238-RA,ENSCPOP00000004370,ENSRNOP00000027579
OG0005572,s9_001240-RA,ENSCPOP00000004379,ENSRNOP00000027474
OG0005573,s9_001241-RA,ENSCPOP00000004381,ENSRNOP00000027455
OG0005574,s9_001242-RA,ENSCPOP00000004383,ENSRNOP00000027385
OG0005575,s9_001245-RA,ENSCPOP00000021110,ENSRNOP00000027123
OG0005576,s9_001246-RA,ENSCPOP00000002247,ENSRNOP00000026994
OG0005577,s9_001247-RA,ENSCPOP00000002251,ENSRNOP00000026974
OG0005578,s9_001248-RA,ENSCPOP00000002252,ENSRNOP00000032011
OG0005579,s9_001251-RA,ENSCPOP00000014152,ENSRNOP00000053704
OG0005580,s9_001254-RA,ENSCPOP00000014153,ENSRNOP00000036204
OG0005581,s9_001256-RA,ENSCPOP00000020861,ENSRNOP00000030755
OG0005582,s9_001257-RA,ENSCPOP00000014154,ENSRNOP00000026514
OG0005583,s9_001259-RA,ENSCPOP00000004480,ENSRNOP00000026152
OG0005584,s9_001260-RA,ENSCPOP00000008200,ENSRNOP00000025824
OG0005585,s9_001261-RA,ENSCPOP00000010013,ENSRNOP00000026396
OG0005586,s9_001264-RA,ENSCPOP00000011036,ENSRNOP00000043907
OG0005587,s9_001265-RA,ENSCPOP00000017860,ENSRNOP00000025986
OG0005588,s9_001267-RA,ENSCPOP00000016308,ENSRNOP00000025624
OG0005589,s9_001269-RA,ENSCPOP00000002770,ENSRNOP00000025496
OG0005590,s9_001271-RA,ENSCPOP00000000255,ENSRNOP00000015134
OG0005591,s9_001272-RA,ENSCPOP00000014711,ENSRNOP00000015471
OG0005592,s9_001273-RA,ENSCPOP00000013185,ENSRNOP00000015793
OG0005593,s9_001274-RA,ENSCPOP00000013187,ENSRNOP00000034042
OG0005594,s9_001275-RA,ENSCPOP00000010573,ENSRNOP00000017234
OG0005595,s9_001276-RA,ENSCPOP00000010686,ENSRNOP00000017735
OG0005596,s9_001278-RA,ENSCPOP00000020996,ENSRNOP00000017798
OG0005597,s9_001280-RA,ENSCPOP00000002894,ENSRNOP00000018961
OG0005598,s9_001281-RA,ENSCPOP00000002903,ENSRNOP00000019502
OG0005599,s9_001282-RA,ENSCPOP00000002907,ENSRNOP00000020147
OG0005600,s9_001285-RA,ENSCPOP00000007799,ENSRNOP00000021577
OG0005601,s1_000016-RA,ENSCPOP00000002460,ENSRNOP00000062157
OG0005602,s1_000018-RA,ENSCPOP00000020693,ENSRNOP00000006776
OG0005603,s1_000020-RA,ENSCPOP00000007156,ENSRNOP00000006887
OG0005604,s1_000022-RA,ENSCPOP00000004755,ENSRNOP00000007612
OG0005605,s1_000023-RA,ENSCPOP00000010028,ENSRNOP00000007688
OG0005606,s1_000024-RA,ENSCPOP00000003768,ENSRNOP00000008364
OG0005607,s1_000025-RA,ENSCPOP00000002854,ENSRNOP00000008387
OG0005608,s1_000026-RA,ENSCPOP00000002851,ENSRNOP00000062695
OG0005609,s1_000031-RA,ENSCPOP00000011981,ENSRNOP00000035888
OG0005610,s1_000032-RA,ENSCPOP00000001843,ENSRNOP00000010994
OG0005611,s1_000033-RA,ENSCPOP00000017398,ENSRNOP00000011078
OG0005612,s1_000038-RA,ENSCPOP00000000727,ENSRNOP00000011950
OG0005613,s1_000039-RA,ENSCPOP00000017218,ENSRNOP00000063838
OG0005614,s1_000044-RA,ENSCPOP00000002222,ENSRNOP00000007028
OG0005615,s1_000045-RA,ENSCPOP00000016605,ENSRNOP00000038007
OG0005616,s1_000046-RA,ENSCPOP00000002597,ENSRNOP00000007687
OG0005618,s1_000049-RA,ENSCPOP00000013645,ENSRNOP00000007882
OG0005619,s1_000051-RA,ENSCPOP00000008059,ENSRNOP00000009222
OG0005620,s1_000053-RA,ENSCPOP00000008077,ENSRNOP00000009866
OG0005621,s1_000054-RA,ENSCPOP00000008083,ENSRNOP00000010381
OG0005622,s1_000055-RA,ENSCPOP00000008085,ENSRNOP00000010406
OG0005623,s1_000057-RA,ENSCPOP00000014585,ENSRNOP00000053288
OG0005624,s1_000059-RA,ENSCPOP00000011706,ENSRNOP00000070903
OG0005625,s1_000060-RA,ENSCPOP00000016663,ENSRNOP00000065106
OG0005626,s4_001336-RA,ENSCPOP00000008185,ENSRNOP00000029946
OG0005627,s1_000063-RA,ENSCPOP00000005461,ENSRNOP00000012454
OG0005628,s1_000064-RA,ENSCPOP00000018477,ENSRNOP00000013829
OG0005629,s1_000065-RA,ENSCPOP00000004836,ENSRNOP00000013878
OG0005630,s1_000066-RA,ENSCPOP00000004840,ENSRNOP00000065940
OG0005631,s1_000067-RA,ENSCPOP00000011881,ENSRNOP00000013963
OG0005632,s9_000713-RA,ENSCPOP00000005607,ENSRNOP00000069825
OG0005633,s1_000070-RA,ENSCPOP00000012705,ENSRNOP00000053270
OG0005634,s1_000071-RA,ENSCPOP00000012706,ENSRNOP00000016356
OG0005635,s1_000072-RA,ENSCPOP00000012708,ENSRNOP00000016458
OG0005636,s1_000074-RA,ENSCPOP00000012709,ENSRNOP00000016692
OG0005637,s1_000073-RA,ENSCPOP00000012711,ENSRNOP00000036481
OG0005638,s1_000075-RA,ENSCPOP00000012712,ENSRNOP00000016854
OG0005639,s1_000079-RA,ENSCPOP00000010230,ENSRNOP00000072191
OG0005640,s1_000080-RA,ENSCPOP00000016587,ENSRNOP00000018717
OG0005641,s1_000081-RA,ENSCPOP00000010233,ENSRNOP00000018970
OG0005642,s1_000082-RA,ENSCPOP00000007153,ENSRNOP00000019392
OG0005643,s1_000083-RA,ENSCPOP00000010236,ENSRNOP00000035575
OG0005644,s1_000084-RA,ENSCPOP00000009493,ENSRNOP00000038378
OG0005645,s1_000085-RA,ENSCPOP00000016936,ENSRNOP00000073638
OG0005646,s1_000088-RA,ENSCPOP00000014725,ENSRNOP00000006874
OG0005647,s1_000089-RA,ENSCPOP00000008401,ENSRNOP00000053231
OG0005648,s1_000090-RA,ENSCPOP00000002562,ENSRNOP00000007247
OG0005649,s1_000091-RA,ENSCPOP00000002564,ENSRNOP00000030962
OG0005650,s1_000092-RA,ENSCPOP00000002567,ENSRNOP00000007299
OG0005651,s1_000094-RA,ENSCPOP00000008906,ENSRNOP00000069466
OG0005652,s1_000098-RA,ENSCPOP00000019871,ENSRNOP00000009430
OG0005653,s1_000102-RA,ENSCPOP00000013841,ENSRNOP00000070492
OG0005654,s1_000103-RA,ENSCPOP00000013855,ENSRNOP00000010701
OG0005655,s1_000104-RA,ENSCPOP00000012096,ENSRNOP00000031380
OG0005656,s1_000106-RA,ENSCPOP00000005716,ENSRNOP00000010959
OG0005657,s1_000109-RA,ENSCPOP00000005729,ENSRNOP00000063509
OG0005658,s1_000110-RA,ENSCPOP00000021022,ENSRNOP00000011369
OG0005659,s1_000116-RA,ENSCPOP00000003291,ENSRNOP00000072086
OG0005660,s1_000118-RA,ENSCPOP00000011878,ENSRNOP00000014664
OG0005661,s1_000120-RA,ENSCPOP00000008643,ENSRNOP00000015086
OG0005662,s1_000123-RA,ENSCPOP00000003059,ENSRNOP00000015472
OG0005663,s1_000124-RA,ENSCPOP00000003064,ENSRNOP00000015556
OG0005664,s1_000125-RA,ENSCPOP00000012099,ENSRNOP00000071692
OG0005665,s1_000126-RA,ENSCPOP00000012101,ENSRNOP00000053035
OG0005666,s1_000127-RA,ENSCPOP00000000051,ENSRNOP00000060993
OG0005667,s1_000128-RA,ENSCPOP00000002123,ENSRNOP00000016529
OG0005668,s1_000129-RA,ENSCPOP00000001613,ENSRNOP00000034442
OG0005669,s1_000130-RA,ENSCPOP00000001615,ENSRNOP00000018460
OG0005670,s1_000131-RA,ENSCPOP00000001617,ENSRNOP00000019025
OG0005671,s1_000136-RA,ENSCPOP00000007361,ENSRNOP00000020478
OG0005672,s1_000137-RA,ENSCPOP00000007368,ENSRNOP00000031619
OG0005673,s1_000139-RA,ENSCPOP00000001970,ENSRNOP00000021091
OG0005674,s1_000140-RA,ENSCPOP00000001971,ENSRNOP00000021562
OG0005675,s1_000141-RA,ENSCPOP00000001975,ENSRNOP00000034184
OG0005676,s1_000147-RA,ENSCPOP00000011153,ENSRNOP00000022437
OG0005678,s1_000148-RA,ENSCPOP00000002654,ENSRNOP00000022964
OG0005679,s1_000150-RA,ENSCPOP00000011702,ENSRNOP00000017636
OG0005680,s1_000155-RA,ENSCPOP00000003854,ENSRNOP00000037364
OG0005681,s1_000156-RA,ENSCPOP00000020084,ENSRNOP00000052447
OG0005682,s1_000157-RA,ENSCPOP00000017889,ENSRNOP00000016455
OG0005683,s1_000159-RA,ENSCPOP00000020266,ENSRNOP00000016433
OG0005684,s1_000161-RA,ENSCPOP00000013968,ENSRNOP00000016289
OG0005685,s1_000162-RA,ENSCPOP00000013972,ENSRNOP00000015320
OG0005686,s1_000163-RA,ENSCPOP00000000268,ENSRNOP00000037802
OG0005687,s1_000164-RA,ENSCPOP00000007408,ENSRNOP00000036408
OG0005688,s1_000165-RA,ENSCPOP00000001736,ENSRNOP00000049519
OG0005689,s1_000170-RA,ENSCPOP00000008126,ENSRNOP00000062098
OG0005690,s1_000171-RA,ENSCPOP00000009870,ENSRNOP00000026754
OG0005691,s1_000173-RA,ENSCPOP00000001541,ENSRNOP00000026595
OG0005692,s1_000174-RA,ENSCPOP00000001540,ENSRNOP00000070531
OG0005693,s1_000175-RA,ENSCPOP00000009807,ENSRNOP00000026385
OG0005694,s1_000176-RA,ENSCPOP00000013236,ENSRNOP00000070858
OG0005695,s1_000177-RA,ENSCPOP00000013232,ENSRNOP00000060843
OG0005696,s1_000180-RA,ENSCPOP00000010489,ENSRNOP00000026030
OG0005697,s1_000185-RA,ENSCPOP00000007707,ENSRNOP00000015899
OG0005698,s1_000186-RA,ENSCPOP00000007701,ENSRNOP00000070618
OG0005699,s1_000188-RA,ENSCPOP00000011638,ENSRNOP00000014639
OG0005700,s1_000189-RA,ENSCPOP00000005021,ENSRNOP00000029102
OG0005701,s1_000196-RA,ENSCPOP00000001592,ENSRNOP00000015065
OG0005702,s1_000199-RA,ENSCPOP00000001598,ENSRNOP00000016445
OG0005703,s1_000200-RA,ENSCPOP00000001599,ENSRNOP00000017407
OG0005704,s1_000201-RA,ENSCPOP00000006852,ENSRNOP00000031316
OG0005705,s1_000202-RA,ENSCPOP00000013293,ENSRNOP00000017532
OG0005706,s1_000203-RA,ENSCPOP00000003347,ENSRNOP00000017862
OG0005707,s1_000204-RA,ENSCPOP00000020467,ENSRNOP00000018107
OG0005708,s1_000207-RA,ENSCPOP00000008471,ENSRNOP00000047025
OG0005709,s1_000208-RA,ENSCPOP00000008465,ENSRNOP00000030864
OG0005710,s1_000209-RA,ENSCPOP00000007630,ENSRNOP00000019059
OG0005711,s1_000210-RA,ENSCPOP00000003192,ENSRNOP00000061568
OG0005712,s1_000215-RA,ENSCPOP00000008692,ENSRNOP00000032416
OG0005713,s1_000216-RA,ENSCPOP00000008687,ENSRNOP00000020229
OG0005714,s1_000218-RA,ENSCPOP00000013857,ENSRNOP00000038247
OG0005715,s1_000219-RA,ENSCPOP00000013848,ENSRNOP00000029053
OG0005716,s1_000220-RA,ENSCPOP00000008114,ENSRNOP00000021109
OG0005717,s1_000221-RA,ENSCPOP00000006546,ENSRNOP00000047900
OG0005718,s1_000222-RA,ENSCPOP00000006540,ENSRNOP00000043744
OG0005719,s1_000223-RA,ENSCPOP00000008652,ENSRNOP00000022962
OG0005720,s1_000224-RA,ENSCPOP00000008646,ENSRNOP00000023506
OG0005721,s1_000226-RA,ENSCPOP00000008482,ENSRNOP00000030006
OG0005722,s1_000229-RA,ENSCPOP00000015351,ENSRNOP00000062841
OG0005723,s1_000230-RA,ENSCPOP00000013059,ENSRNOP00000058942
OG0005724,s1_000231-RA,ENSCPOP00000013055,ENSRNOP00000025007
OG0005725,s1_000240-RA,ENSCPOP00000011791,ENSRNOP00000014553
OG0005727,s1_000255-RA,ENSCPOP00000005240,ENSRNOP00000061067
OG0005729,s1_000261-RA,ENSCPOP00000009184,ENSRNOP00000073183
OG0005730,s1_000262-RA,ENSCPOP00000004851,ENSRNOP00000071282
OG0005731,s1_000263-RA,ENSCPOP00000004859,ENSRNOP00000019267
OG0005733,s3_000068-RA,ENSCPOP00000006404,ENSRNOP00000030745
OG0005734,s1_000267-RA,ENSCPOP00000007826,ENSRNOP00000064415
OG0005736,s9_000469-RA,ENSCPOP00000002040,ENSRNOP00000018463
OG0005737,s1_000273-RA,ENSCPOP00000007487,ENSRNOP00000016959
OG0005738,s1_000279-RA,ENSCPOP00000007942,ENSRNOP00000015287
OG0005739,s1_000284-RA,ENSCPOP00000017145,ENSRNOP00000072551
OG0005740,s1_000285-RA,ENSCPOP00000002286,ENSRNOP00000031647
OG0005741,s1_000286-RA,ENSCPOP00000002282,ENSRNOP00000022049
OG0005742,s1_000288-RA,ENSCPOP00000014600,ENSRNOP00000021884
OG0005743,s1_000289-RA,ENSCPOP00000012105,ENSRNOP00000037243
OG0005744,s1_000290-RA,ENSCPOP00000011988,ENSRNOP00000032711
OG0005745,s1_000291-RA,ENSCPOP00000011993,ENSRNOP00000021530
OG0005746,s1_000293-RA,ENSCPOP00000017429,ENSRNOP00000063436
OG0005747,s1_000294-RA,ENSCPOP00000019254,ENSRNOP00000021068
OG0005748,s1_000296-RA,ENSCPOP00000014422,ENSRNOP00000013551
OG0005749,s1_000297-RA,ENSCPOP00000017394,ENSRNOP00000013483
OG0005750,s1_000298-RA,ENSCPOP00000019404,ENSRNOP00000013464
OG0005751,s2_000141-RA,ENSCPOP00000010755,ENSRNOP00000013585
OG0005752,s2_000142-RA,ENSCPOP00000010759,ENSRNOP00000013905
OG0005753,s2_000146-RA,ENSCPOP00000012219,ENSRNOP00000060380
OG0005754,s2_000147-RA,ENSCPOP00000011023,ENSRNOP00000015479
OG0005755,s2_000148-RA,ENSCPOP00000014438,ENSRNOP00000038451
OG0005756,s2_000150-RA,ENSCPOP00000010472,ENSRNOP00000033262
OG0005757,s2_000152-RA,ENSCPOP00000018916,ENSRNOP00000030145
OG0005758,s2_000153-RA,ENSCPOP00000006665,ENSRNOP00000012240
OG0005759,s2_000154-RA,ENSCPOP00000006662,ENSRNOP00000012560
OG0005760,s2_000155-RA,ENSCPOP00000005296,ENSRNOP00000063002
OG0005761,s2_000159-RA,ENSCPOP00000006021,ENSRNOP00000013191
OG0005762,s2_000160-RA,ENSCPOP00000010444,ENSRNOP00000014359
OG0005763,s2_000161-RA,ENSCPOP00000010447,ENSRNOP00000071834
OG0005764,s1_001554-RA,ENSCPOP00000011330,ENSRNOP00000015779
OG0005766,s2_000170-RA,ENSCPOP00000012646,ENSRNOP00000038418
OG0005767,s2_000171-RA,ENSCPOP00000016463,ENSRNOP00000017758
OG0005768,s2_002669-RA,ENSCPOP00000011871,ENSRNOP00000050898
OG0005769,s2_002686-RA,ENSCPOP00000001121,ENSRNOP00000012404
OG0005770,s2_002687-RA,ENSCPOP00000002765,ENSRNOP00000013462
OG0005771,s2_002688-RA,ENSCPOP00000002768,ENSRNOP00000013490
