ORTHOGROUPS,CAPYBARA ID,GUINEA PIG ID
OG0002249,s8_001049-RA,ENSCPOP00000000474
OG0002250,s8_001050-RA,ENSCPOP00000008194
OG0002251,s8_001051-RA,ENSCPOP00000006939
OG0002252,s8_001052-RA,ENSCPOP00000005469
OG0002253,s8_001053-RA,ENSCPOP00000005465
OG0002254,s8_001054-RA,ENSCPOP00000004688
OG0002255,s8_001055-RA,ENSCPOP00000021164
OG0002256,s8_001056-RA,ENSCPOP00000007591
OG0002257,s8_001057-RA,ENSCPOP00000000794
OG0002258,s8_001059-RA,ENSCPOP00000005546
OG0002259,s8_001061-RA,ENSCPOP00000005542
OG0002260,s8_001062-RA,ENSCPOP00000020364
OG0002261,s8_001063-RA,ENSCPOP00000004484
OG0002262,s8_001064-RA,ENSCPOP00000003033
OG0002263,s8_001065-RA,ENSCPOP00000011677
OG0002264,s8_001066-RA,ENSCPOP00000018729
OG0002265,s8_001067-RA,ENSCPOP00000018857
OG0002266,s8_001069-RA,ENSCPOP00000010003
OG0002267,s8_001070-RA,ENSCPOP00000012458
OG0002268,s8_001071-RA,ENSCPOP00000012092
OG0002269,s8_001072-RA,ENSCPOP00000008964
OG0002270,s8_001073-RA,ENSCPOP00000020150
OG0002271,s4_002241-RA,ENSCPOP00000007818
OG0002272,s10_001579-RA,ENSCPOP00000019150
OG0002273,s10_001580-RA,ENSCPOP00000013989
OG0002274,s10_001581-RA,ENSCPOP00000013985
OG0002275,s10_001584-RA,ENSCPOP00000002185
OG0002276,s10_001586-RA,ENSCPOP00000020994
OG0002277,s10_001590-RA,ENSCPOP00000016102
OG0002278,s10_001591-RA,ENSCPOP00000010416
OG0002279,s10_001593-RA,ENSCPOP00000018588
OG0002280,s8_001383-RA,ENSCPOP00000000468
OG0002281,s8_001384-RA,ENSCPOP00000000467
OG0002282,s8_001387-RA,ENSCPOP00000005758
OG0002283,s8_001389-RA,ENSCPOP00000017151
OG0002284,s8_001391-RA,ENSCPOP00000011703
OG0002285,s8_001392-RA,ENSCPOP00000002486
OG0002286,s8_001393-RA,ENSCPOP00000009091
OG0002287,s8_001394-RA,ENSCPOP00000016116
OG0002288,s8_001395-RA,ENSCPOP00000009099
OG0002289,s8_001419-RA,ENSCPOP00000016049
OG0002290,s8_001420-RA,ENSCPOP00000011838
OG0002291,s8_001422-RA,ENSCPOP00000021078
OG0002292,s8_001424-RA,ENSCPOP00000012933
OG0002293,s8_001426-RA,ENSCPOP00000019869
OG0002294,s8_001427-RA,ENSCPOP00000008193
OG0002295,s8_001428-RA,ENSCPOP00000011244
OG0002296,s8_001429-RA,ENSCPOP00000000264
OG0002297,s8_001430-RA,ENSCPOP00000004306
OG0002298,s8_001417-RA,ENSCPOP00000006298
OG0002299,s8_001415-RA,ENSCPOP00000012662
OG0002300,s8_001413-RA,ENSCPOP00000012658
OG0002301,s8_001411-RA,ENSCPOP00000007118
OG0002302,s8_001410-RA,ENSCPOP00000006777
OG0002303,s8_001408-RA,ENSCPOP00000018201
OG0002304,s8_001407-RA,ENSCPOP00000010163
OG0002305,s8_001403-RA,ENSCPOP00000008733
OG0002306,s8_001399-RA,ENSCPOP00000004899
OG0002307,s8_001400-RA,ENSCPOP00000003483
OG0002308,s8_001397-RA,ENSCPOP00000004612
OG0002309,s8_001398-RA,ENSCPOP00000014444
OG0002310,s3_001670-RA,ENSCPOP00000011222
OG0002311,s3_001671-RA,ENSCPOP00000005925
OG0002312,s3_001677-RA,ENSCPOP00000012935
OG0002313,s3_001675-RA,ENSCPOP00000005931
OG0002314,s3_001678-RA,ENSCPOP00000003675
OG0002315,s3_001679-RA,ENSCPOP00000003350
OG0002316,s3_001681-RA,ENSCPOP00000016460
OG0002317,s3_001682-RA,ENSCPOP00000017084
OG0002318,s3_001685-RA,ENSCPOP00000004965
OG0002319,s3_001686-RA,ENSCPOP00000004949
OG0002320,s3_001692-RA,ENSCPOP00000017816
OG0002321,s3_001699-RA,ENSCPOP00000015180
OG0002322,s3_001700-RA,ENSCPOP00000015576
OG0002323,s3_001704-RA,ENSCPOP00000004291
OG0002324,s3_001705-RA,ENSCPOP00000004210
OG0002325,s3_001707-RA,ENSCPOP00000007063
OG0002326,s3_001709-RA,ENSCPOP00000016117
OG0002327,s3_001711-RA,ENSCPOP00000013252
OG0002328,s3_001712-RA,ENSCPOP00000019345
OG0002329,s3_001713-RA,ENSCPOP00000013248
OG0002330,s3_001714-RA,ENSCPOP00000013245
OG0002331,s3_001715-RA,ENSCPOP00000013244
OG0002332,s3_001716-RA,ENSCPOP00000013243
OG0002333,s3_001717-RA,ENSCPOP00000020800
OG0002334,s3_001718-RA,ENSCPOP00000018800
OG0002335,s3_001724-RA,ENSCPOP00000014439
OG0002336,s3_001725-RA,ENSCPOP00000019070
OG0002337,s1_002282-RA,ENSCPOP00000004777
OG0002338,s6_002298-RA,ENSCPOP00000007610
OG0002339,s6_002300-RA,ENSCPOP00000007552
OG0002340,s7_002472-RA,ENSCPOP00000009518
OG0002341,s6_002282-RA,ENSCPOP00000012953
OG0002342,s7_002461-RA,ENSCPOP00000010360
OG0002343,s9_000785-RA,ENSCPOP00000010108
OG0002344,s9_000786-RA,ENSCPOP00000004025
OG0002345,s9_000787-RA,ENSCPOP00000018365
OG0002346,s9_000788-RA,ENSCPOP00000006881
OG0002347,s9_000789-RA,ENSCPOP00000003031
OG0002348,s9_000792-RA,ENSCPOP00000013933
OG0002349,s9_000793-RA,ENSCPOP00000015807
OG0002350,s9_000794-RA,ENSCPOP00000013756
OG0002351,s9_000796-RA,ENSCPOP00000015391
OG0002352,s9_000798-RA,ENSCPOP00000009457
OG0002353,s9_000801-RA,ENSCPOP00000013260
OG0002354,s9_000802-RA,ENSCPOP00000003377
OG0002355,s9_000803-RA,ENSCPOP00000010087
OG0002356,s9_000804-RA,ENSCPOP00000010080
OG0002357,s9_000806-RA,ENSCPOP00000014345
OG0002358,s9_000809-RA,ENSCPOP00000014863
OG0002359,s9_000810-RA,ENSCPOP00000006952
OG0002360,s9_000811-RA,ENSCPOP00000006948
OG0002361,s9_000812-RA,ENSCPOP00000006946
OG0002362,s9_000813-RA,ENSCPOP00000007214
OG0002363,s9_000815-RA,ENSCPOP00000010188
OG0002364,s9_000817-RA,ENSCPOP00000010181
OG0002365,s9_000818-RA,ENSCPOP00000010171
OG0002366,s9_000819-RA,ENSCPOP00000005614
OG0002367,s9_000820-RA,ENSCPOP00000007953
OG0002368,s9_000821-RA,ENSCPOP00000013257
OG0002369,s9_000824-RA,ENSCPOP00000011816
OG0002370,s9_000826-RA,ENSCPOP00000005692
OG0002371,s9_000827-RA,ENSCPOP00000013784
OG0002372,s9_000828-RA,ENSCPOP00000004225
OG0002373,s9_000829-RA,ENSCPOP00000010368
OG0002374,s9_000830-RA,ENSCPOP00000015281
OG0002375,s9_000832-RA,ENSCPOP00000013480
OG0002376,s9_000833-RA,ENSCPOP00000012476
OG0002377,s9_000834-RA,ENSCPOP00000014019
OG0002378,s9_000837-RA,ENSCPOP00000000373
OG0002379,s8_002643-RA,ENSCPOP00000005057
OG0002380,s8_002644-RA,ENSCPOP00000005055
OG0002381,s8_002646-RA,ENSCPOP00000004254
OG0002382,s8_002647-RA,ENSCPOP00000012430
OG0002383,s8_002648-RA,ENSCPOP00000005253
OG0002384,s8_002649-RA,ENSCPOP00000005255
OG0002385,s8_002650-RA,ENSCPOP00000005258
OG0002386,s8_002651-RA,ENSCPOP00000005261
OG0002387,s8_002652-RA,ENSCPOP00000005263
OG0002388,s8_002653-RA,ENSCPOP00000008484
OG0002389,s8_002654-RA,ENSCPOP00000008497
OG0002390,s8_002655-RA,ENSCPOP00000009273
OG0002391,s8_002656-RA,ENSCPOP00000011622
OG0002392,s8_002657-RA,ENSCPOP00000011597
OG0002393,s8_002660-RA,ENSCPOP00000011606
OG0002394,s8_002661-RA,ENSCPOP00000011609
OG0002395,s8_002662-RA,ENSCPOP00000011618
OG0002396,s8_002663-RA,ENSCPOP00000019905
OG0002397,s9_000021-RA,ENSCPOP00000014552
OG0002398,s8_002667-RA,ENSCPOP00000006565
OG0002399,s8_002668-RA,ENSCPOP00000005530
OG0002400,s8_002670-RA,ENSCPOP00000006585
OG0002401,s8_002674-RA,ENSCPOP00000003608
OG0002402,s8_002675-RA,ENSCPOP00000001048
OG0002403,s8_002676-RA,ENSCPOP00000001328
OG0002404,s9_001776-RA,ENSCPOP00000004918
OG0002405,s9_001205-RA,ENSCPOP00000005449
OG0002406,s9_001206-RA,ENSCPOP00000004599
OG0002407,s9_001207-RA,ENSCPOP00000015542
OG0002408,s9_001208-RA,ENSCPOP00000018761
OG0002409,s9_001211-RA,ENSCPOP00000018044
OG0002410,s9_001212-RA,ENSCPOP00000016902
OG0002411,s9_001213-RA,ENSCPOP00000019953
OG0002412,s9_001214-RA,ENSCPOP00000001032
OG0002413,s9_001215-RA,ENSCPOP00000001035
OG0002414,s9_001217-RA,ENSCPOP00000001039
OG0002415,s9_001219-RA,ENSCPOP00000003879
OG0002416,s9_001220-RA,ENSCPOP00000016035
OG0002417,s9_001221-RA,ENSCPOP00000002863
OG0002418,s9_001222-RA,ENSCPOP00000020985
OG0002419,s9_001223-RA,ENSCPOP00000002864
OG0002420,s9_001226-RA,ENSCPOP00000018221
OG0002421,s9_001227-RA,ENSCPOP00000002873
OG0002422,s9_001228-RA,ENSCPOP00000002875
OG0002423,s9_001229-RA,ENSCPOP00000018902
OG0002424,s9_001230-RA,ENSCPOP00000002876
OG0002425,s9_001231-RA,ENSCPOP00000019453
OG0002426,s9_001233-RA,ENSCPOP00000013849
OG0002427,s9_001235-RA,ENSCPOP00000004321
OG0002428,s9_001236-RA,ENSCPOP00000008600
OG0002429,s9_001238-RA,ENSCPOP00000004370
OG0002430,s9_001239-RA,ENSCPOP00000004372
OG0002431,s9_001240-RA,ENSCPOP00000004379
OG0002432,s9_001241-RA,ENSCPOP00000004381
OG0002433,s9_001242-RA,ENSCPOP00000004383
OG0002434,s9_001243-RA,ENSCPOP00000018911
OG0002435,s9_001244-RA,ENSCPOP00000017250
OG0002436,s9_001245-RA,ENSCPOP00000021110
OG0002437,s9_001246-RA,ENSCPOP00000002247
OG0002438,s9_001247-RA,ENSCPOP00000002251
OG0002439,s9_001248-RA,ENSCPOP00000002252
OG0002440,s9_001249-RA,ENSCPOP00000015023
OG0002441,s9_001250-RA,ENSCPOP00000015745
OG0002442,s9_001251-RA,ENSCPOP00000014152
OG0002443,s9_001252-RA,ENSCPOP00000019419
OG0002444,s9_001253-RA,ENSCPOP00000016088
OG0002445,s9_001254-RA,ENSCPOP00000014153
OG0002446,s9_001256-RA,ENSCPOP00000020861
OG0002447,s9_001257-RA,ENSCPOP00000014154
OG0002448,s9_001258-RA,ENSCPOP00000020236
OG0002449,s9_001259-RA,ENSCPOP00000004480
OG0002450,s9_001260-RA,ENSCPOP00000008200
OG0002451,s9_001261-RA,ENSCPOP00000010013
OG0002452,s9_001264-RA,ENSCPOP00000011036
OG0002453,s9_001265-RA,ENSCPOP00000017860
OG0002454,s9_001267-RA,ENSCPOP00000016308
OG0002455,s9_001269-RA,ENSCPOP00000002770
OG0002456,s9_001270-RA,ENSCPOP00000001498
OG0002457,s9_001271-RA,ENSCPOP00000000255
OG0002458,s9_001272-RA,ENSCPOP00000014711
OG0002459,s9_001273-RA,ENSCPOP00000013185
OG0002460,s9_001274-RA,ENSCPOP00000013187
OG0002461,s9_001275-RA,ENSCPOP00000010573
OG0002462,s9_001276-RA,ENSCPOP00000010686
OG0002463,s9_001278-RA,ENSCPOP00000020996
OG0002464,s9_001280-RA,ENSCPOP00000002894
OG0002465,s9_001282-RA,ENSCPOP00000002907
OG0002466,s9_001283-RA,ENSCPOP00000002911
OG0002467,s9_001285-RA,ENSCPOP00000007799
OG0002468,s1_000016-RA,ENSCPOP00000002460
OG0002469,s1_000018-RA,ENSCPOP00000020693
OG0002470,s1_000019-RA,ENSCPOP00000007158
OG0002471,s1_000020-RA,ENSCPOP00000007156
OG0002472,s1_000022-RA,ENSCPOP00000004755
OG0002473,s1_000023-RA,ENSCPOP00000010028
OG0002474,s1_000024-RA,ENSCPOP00000003768
OG0002475,s1_000025-RA,ENSCPOP00000002854
OG0002476,s1_000026-RA,ENSCPOP00000002851
OG0002477,s1_000029-RA,ENSCPOP00000018646
OG0002478,s1_000030-RA,ENSCPOP00000018605
OG0002479,s1_000031-RA,ENSCPOP00000011981
OG0002480,s1_000032-RA,ENSCPOP00000001843
OG0002481,s1_000033-RA,ENSCPOP00000017398
OG0002482,s1_000038-RA,ENSCPOP00000000727
OG0002483,s1_000039-RA,ENSCPOP00000017218
OG0002484,s1_000044-RA,ENSCPOP00000002222
OG0002485,s1_000045-RA,ENSCPOP00000016605
OG0002486,s1_000049-RA,ENSCPOP00000013645
OG0002487,s1_000051-RA,ENSCPOP00000008059
OG0002488,s1_000053-RA,ENSCPOP00000008077
OG0002489,s1_000054-RA,ENSCPOP00000008083
OG0002490,s1_000055-RA,ENSCPOP00000008085
OG0002491,s1_000056-RA,ENSCPOP00000017845
OG0002492,s1_000057-RA,ENSCPOP00000014585
OG0002493,s1_000059-RA,ENSCPOP00000011706
OG0002494,s1_000060-RA,ENSCPOP00000016663
OG0002495,s1_000061-RA,ENSCPOP00000009455
OG0002496,s4_001336-RA,ENSCPOP00000008185
OG0002497,s1_000063-RA,ENSCPOP00000005461
OG0002498,s1_000064-RA,ENSCPOP00000018477
OG0002499,s1_000065-RA,ENSCPOP00000004836
OG0002500,s1_000066-RA,ENSCPOP00000004840
OG0002501,s1_000067-RA,ENSCPOP00000011881
OG0002502,s1_000068-RA,ENSCPOP00000011884
OG0002503,s9_000713-RA,ENSCPOP00000005607
OG0002504,s1_000069-RA,ENSCPOP00000012701
OG0002505,s1_000070-RA,ENSCPOP00000012705
OG0002506,s1_000071-RA,ENSCPOP00000012706
OG0002507,s1_000072-RA,ENSCPOP00000012708
OG0002508,s1_000074-RA,ENSCPOP00000012709
OG0002509,s1_000073-RA,ENSCPOP00000012711
OG0002510,s1_000075-RA,ENSCPOP00000012712
OG0002511,s1_000076-RA,ENSCPOP00000012716
OG0002512,s1_000078-RA,ENSCPOP00000012718
OG0002513,s1_000079-RA,ENSCPOP00000010230
OG0002514,s1_000080-RA,ENSCPOP00000016587
OG0002515,s1_000081-RA,ENSCPOP00000010233
OG0002516,s1_000082-RA,ENSCPOP00000007153
OG0002517,s1_000083-RA,ENSCPOP00000010236
OG0002518,s1_000084-RA,ENSCPOP00000009493
OG0002519,s1_000085-RA,ENSCPOP00000016936
OG0002520,s1_000087-RA,ENSCPOP00000011588
OG0002521,s1_000088-RA,ENSCPOP00000014725
OG0002522,s1_000089-RA,ENSCPOP00000008401
OG0002523,s1_000090-RA,ENSCPOP00000002562
OG0002524,s1_000091-RA,ENSCPOP00000002564
OG0002525,s1_000092-RA,ENSCPOP00000002567
OG0002526,s1_000094-RA,ENSCPOP00000008906
OG0002527,s1_000097-RA,ENSCPOP00000013830
OG0002528,s1_000098-RA,ENSCPOP00000019871
OG0002529,s1_000103-RA,ENSCPOP00000013855
OG0002530,s1_000104-RA,ENSCPOP00000012096
OG0002531,s1_000106-RA,ENSCPOP00000005716
OG0002532,s1_000107-RA,ENSCPOP00000005723
OG0002533,s1_000110-RA,ENSCPOP00000021022
OG0002534,s1_000111-RA,ENSCPOP00000016877
OG0002535,s1_000113-RA,ENSCPOP00000013502
OG0002536,s1_000114-RA,ENSCPOP00000003289
OG0002537,s1_000116-RA,ENSCPOP00000003291
OG0002538,s1_000117-RA,ENSCPOP00000011865
OG0002539,s1_000118-RA,ENSCPOP00000011878
OG0002540,s1_000119-RA,ENSCPOP00000011895
OG0002541,s1_000123-RA,ENSCPOP00000003059
OG0002542,s1_000124-RA,ENSCPOP00000003064
OG0002543,s1_000125-RA,ENSCPOP00000012099
OG0002544,s1_000126-RA,ENSCPOP00000012101
OG0002545,s1_000127-RA,ENSCPOP00000000051
OG0002546,s1_000128-RA,ENSCPOP00000002123
OG0002547,s1_000129-RA,ENSCPOP00000001613
OG0002548,s1_000130-RA,ENSCPOP00000001615
OG0002549,s1_000131-RA,ENSCPOP00000001617
OG0002550,s1_000132-RA,ENSCPOP00000019475
OG0002551,s1_000136-RA,ENSCPOP00000007361
OG0002552,s1_000137-RA,ENSCPOP00000007368
OG0002553,s1_000139-RA,ENSCPOP00000001970
OG0002554,s1_000140-RA,ENSCPOP00000001971
OG0002555,s1_000141-RA,ENSCPOP00000001975
OG0002556,s1_000146-RA,ENSCPOP00000017335
OG0002557,s1_000147-RA,ENSCPOP00000011153
OG0002558,s1_000148-RA,ENSCPOP00000002654
OG0002559,s1_000150-RA,ENSCPOP00000011702
OG0002560,s1_000155-RA,ENSCPOP00000003854
OG0002561,s1_000156-RA,ENSCPOP00000020084
OG0002562,s1_000157-RA,ENSCPOP00000017889
OG0002563,s1_000159-RA,ENSCPOP00000020266
OG0002564,s1_000161-RA,ENSCPOP00000013968
OG0002565,s1_000162-RA,ENSCPOP00000013972
OG0002566,s1_000163-RA,ENSCPOP00000000268
OG0002567,s1_000164-RA,ENSCPOP00000007408
OG0002568,s1_000165-RA,ENSCPOP00000001736
OG0002569,s1_000167-RA,ENSCPOP00000016724
OG0002570,s1_000170-RA,ENSCPOP00000008126
OG0002571,s1_000171-RA,ENSCPOP00000009870
OG0002572,s1_000173-RA,ENSCPOP00000001541
OG0002573,s1_000174-RA,ENSCPOP00000001540
OG0002574,s1_000175-RA,ENSCPOP00000009807
OG0002575,s1_000176-RA,ENSCPOP00000013236
OG0002576,s1_000177-RA,ENSCPOP00000013232
OG0002577,s1_000178-RA,ENSCPOP00000002478
OG0002578,s1_000180-RA,ENSCPOP00000010489
OG0002579,s1_000181-RA,ENSCPOP00000018464
OG0002580,s1_000182-RA,ENSCPOP00000013240
OG0002581,s1_000185-RA,ENSCPOP00000007707
OG0002582,s1_000186-RA,ENSCPOP00000007701
OG0002583,s1_000188-RA,ENSCPOP00000011638
OG0002584,s1_000189-RA,ENSCPOP00000005021
OG0002585,s1_000191-RA,ENSCPOP00000017853
OG0002586,s1_000195-RA,ENSCPOP00000007091
OG0002587,s1_000196-RA,ENSCPOP00000001592
OG0002588,s1_000198-RA,ENSCPOP00000001596
OG0002589,s1_000199-RA,ENSCPOP00000001598
OG0002590,s1_000200-RA,ENSCPOP00000001599
OG0002591,s1_000201-RA,ENSCPOP00000006852
OG0002592,s1_000202-RA,ENSCPOP00000013293
OG0002593,s1_000203-RA,ENSCPOP00000003347
OG0002594,s1_000204-RA,ENSCPOP00000020467
OG0002595,s1_000206-RA,ENSCPOP00000014491
OG0002596,s1_000207-RA,ENSCPOP00000008471
OG0002597,s1_000208-RA,ENSCPOP00000008465
OG0002598,s1_000209-RA,ENSCPOP00000007630
OG0002599,s1_000210-RA,ENSCPOP00000003192
OG0002600,s1_000211-RA,ENSCPOP00000002280
OG0002601,s1_000214-RA,ENSCPOP00000020616
OG0002602,s1_000215-RA,ENSCPOP00000008692
OG0002603,s1_000217-RA,ENSCPOP00000008680
OG0002604,s1_000219-RA,ENSCPOP00000013848
OG0002605,s1_000220-RA,ENSCPOP00000008114
OG0002606,s1_000221-RA,ENSCPOP00000006546
OG0002607,s1_000222-RA,ENSCPOP00000006540
OG0002608,s1_000223-RA,ENSCPOP00000008652
OG0002609,s1_000224-RA,ENSCPOP00000008646
OG0002610,s1_000226-RA,ENSCPOP00000008482
OG0002611,s1_000227-RA,ENSCPOP00000007935
OG0002612,s1_000228-RA,ENSCPOP00000001939
OG0002613,s1_000229-RA,ENSCPOP00000015351
OG0002614,s1_000230-RA,ENSCPOP00000013059
OG0002615,s1_000231-RA,ENSCPOP00000013055
OG0002616,s1_000233-RA,ENSCPOP00000008731
OG0002617,s1_000240-RA,ENSCPOP00000011791
OG0002618,s1_000246-RA,ENSCPOP00000009658
OG0002619,s1_000249-RA,ENSCPOP00000020176
OG0002620,s1_000255-RA,ENSCPOP00000005240
OG0002621,s1_000261-RA,ENSCPOP00000009184
OG0002622,s1_000262-RA,ENSCPOP00000004851
OG0002623,s1_000264-RA,ENSCPOP00000003367
OG0002624,s3_000068-RA,ENSCPOP00000006404
OG0002625,s1_000267-RA,ENSCPOP00000007826
OG0002626,s9_000469-RA,ENSCPOP00000002040
OG0002627,s1_000270-RA,ENSCPOP00000004456
OG0002628,s1_000273-RA,ENSCPOP00000007487
OG0002629,s1_000275-RA,ENSCPOP00000017370
OG0002630,s1_000277-RA,ENSCPOP00000005172
OG0002631,s1_000279-RA,ENSCPOP00000007942
OG0002632,s1_000282-RA,ENSCPOP00000009819
OG0002633,s1_000284-RA,ENSCPOP00000017145
OG0002634,s1_000285-RA,ENSCPOP00000002286
OG0002635,s1_000288-RA,ENSCPOP00000014600
OG0002636,s1_000289-RA,ENSCPOP00000012105
OG0002637,s1_000290-RA,ENSCPOP00000011988
OG0002638,s1_000291-RA,ENSCPOP00000011993
OG0002639,s1_000293-RA,ENSCPOP00000017429
OG0002640,s1_000295-RA,ENSCPOP00000002683
OG0002641,s1_000296-RA,ENSCPOP00000014422
OG0002642,s1_000297-RA,ENSCPOP00000017394
OG0002643,s1_000298-RA,ENSCPOP00000019404
OG0002644,s2_000141-RA,ENSCPOP00000010755
OG0002645,s2_000142-RA,ENSCPOP00000010759
OG0002646,s2_000144-RA,ENSCPOP00000014111
OG0002647,s2_000146-RA,ENSCPOP00000012219
OG0002648,s2_000147-RA,ENSCPOP00000011023
OG0002649,s2_000148-RA,ENSCPOP00000014438
OG0002650,s2_000149-RA,ENSCPOP00000010468
OG0002651,s2_000150-RA,ENSCPOP00000010472
OG0002652,s2_000151-RA,ENSCPOP00000010476
OG0002653,s2_000152-RA,ENSCPOP00000018916
OG0002654,s2_000153-RA,ENSCPOP00000006665
OG0002655,s2_000154-RA,ENSCPOP00000006662
OG0002656,s2_000155-RA,ENSCPOP00000005296
OG0002657,s2_000159-RA,ENSCPOP00000006021
OG0002658,s2_000160-RA,ENSCPOP00000010444
OG0002659,s2_000161-RA,ENSCPOP00000010447
OG0002660,s2_000162-RA,ENSCPOP00000008274
OG0002661,s1_001554-RA,ENSCPOP00000011330
OG0002662,s2_000164-RA,ENSCPOP00000010845
OG0002663,s2_000170-RA,ENSCPOP00000012646
OG0002664,s2_000171-RA,ENSCPOP00000016463
OG0002665,s2_002669-RA,ENSCPOP00000011871
OG0002666,s4_002266-RA,ENSCPOP00000011873
OG0002667,s2_002686-RA,ENSCPOP00000001121
OG0002668,s2_002687-RA,ENSCPOP00000002765
OG0002669,s2_002688-RA,ENSCPOP00000002768
OG0002670,s5_001437-RA,ENSCPOP00000000222
OG0002671,s5_001436-RA,ENSCPOP00000000221
OG0002672,s5_001431-RA,ENSCPOP00000005819
OG0002673,s5_001429-RA,ENSCPOP00000012241
OG0002674,s5_001428-RA,ENSCPOP00000000682
OG0002675,s5_001427-RA,ENSCPOP00000012238
OG0002676,s9_001573-RA,ENSCPOP00000004076
OG0002677,s9_001572-RA,ENSCPOP00000006083
OG0002678,s9_001570-RA,ENSCPOP00000018660
OG0002679,s9_001568-RA,ENSCPOP00000003065
OG0002680,s6_001173-RA,ENSCPOP00000012190
OG0002681,s5_000865-RA,ENSCPOP00000017801
OG0002682,s5_000869-RA,ENSCPOP00000016655
OG0002683,s5_000874-RA,ENSCPOP00000014097
OG0002684,s5_000875-RA,ENSCPOP00000019580
OG0002685,s5_000876-RA,ENSCPOP00000000730
OG0002686,s5_000878-RA,ENSCPOP00000004466
OG0002687,s5_000879-RA,ENSCPOP00000021217
OG0002688,s5_000882-RA,ENSCPOP00000005768
OG0002689,s5_000883-RA,ENSCPOP00000007628
OG0002690,s5_000885-RA,ENSCPOP00000007636
OG0002691,s3_001215-RA,ENSCPOP00000002333
OG0002692,s3_001216-RA,ENSCPOP00000008282
OG0002693,s3_001218-RA,ENSCPOP00000020740
OG0002694,s3_001219-RA,ENSCPOP00000006854
OG0002695,s3_001221-RA,ENSCPOP00000003194
OG0002696,s4_001542-RA,ENSCPOP00000018271
OG0002697,s4_001541-RA,ENSCPOP00000009201
OG0002698,s4_001540-RA,ENSCPOP00000009189
OG0002699,s4_001539-RA,ENSCPOP00000004201
OG0002700,s4_001538-RA,ENSCPOP00000000183
OG0002701,s4_001537-RA,ENSCPOP00000013571
OG0002702,s4_001535-RA,ENSCPOP00000013568
OG0002703,s4_001534-RA,ENSCPOP00000015190
OG0002704,s4_001533-RA,ENSCPOP00000005786
OG0002705,s4_001532-RA,ENSCPOP00000006553
OG0002706,s4_001529-RA,ENSCPOP00000006549
OG0002707,s4_001528-RA,ENSCPOP00000014394
OG0002708,s4_001526-RA,ENSCPOP00000006379
OG0002709,s4_001525-RA,ENSCPOP00000006376
OG0002710,s4_001523-RA,ENSCPOP00000019223
OG0002711,s4_001522-RA,ENSCPOP00000014782
OG0002712,s4_001520-RA,ENSCPOP00000003252
OG0002713,s4_001517-RA,ENSCPOP00000009605
OG0002714,s4_001516-RA,ENSCPOP00000004660
OG0002715,s4_001515-RA,ENSCPOP00000009598
OG0002716,s4_001514-RA,ENSCPOP00000009595
OG0002717,s4_001512-RA,ENSCPOP00000011970
OG0002718,s4_001511-RA,ENSCPOP00000011968
OG0002719,s4_001508-RA,ENSCPOP00000012368
OG0002720,s4_001506-RA,ENSCPOP00000006331
OG0002721,s4_001504-RA,ENSCPOP00000018654
OG0002722,s4_001503-RA,ENSCPOP00000014555
OG0002723,s4_001501-RA,ENSCPOP00000018737
OG0002724,s4_001500-RA,ENSCPOP00000002331
OG0002725,s4_001499-RA,ENSCPOP00000010184
OG0002726,s4_001498-RA,ENSCPOP00000020791
OG0002727,s4_001496-RA,ENSCPOP00000020874
OG0002728,s4_001495-RA,ENSCPOP00000010159
OG0002729,s4_001494-RA,ENSCPOP00000010147
OG0002730,s4_001492-RA,ENSCPOP00000005291
OG0002731,s4_001491-RA,ENSCPOP00000013331
OG0002732,s4_001490-RA,ENSCPOP00000013324
OG0002733,s4_001488-RA,ENSCPOP00000018052
OG0002734,s4_001487-RA,ENSCPOP00000019007
OG0002735,s4_001486-RA,ENSCPOP00000004596
OG0002736,s4_001485-RA,ENSCPOP00000007955
OG0002737,s4_001484-RA,ENSCPOP00000005090
OG0002738,s4_001483-RA,ENSCPOP00000007951
OG0002739,s4_001482-RA,ENSCPOP00000007941
OG0002740,s4_001481-RA,ENSCPOP00000014722
OG0002741,s4_001480-RA,ENSCPOP00000000169
OG0002742,s4_001479-RA,ENSCPOP00000009286
OG0002743,s4_001478-RA,ENSCPOP00000020255
OG0002744,s4_001477-RA,ENSCPOP00000005856
OG0002745,s4_001475-RA,ENSCPOP00000005865
OG0002746,s4_001474-RA,ENSCPOP00000014572
OG0002747,s4_001473-RA,ENSCPOP00000012004
OG0002748,s4_001472-RA,ENSCPOP00000012009
OG0002749,s4_001470-RA,ENSCPOP00000015718
OG0002750,s4_001469-RA,ENSCPOP00000015344
OG0002751,s4_001468-RA,ENSCPOP00000014198
OG0002752,s4_001466-RA,ENSCPOP00000010962
OG0002753,s4_001463-RA,ENSCPOP00000010966
OG0002754,s4_001462-RA,ENSCPOP00000007917
OG0002755,s4_001458-RA,ENSCPOP00000013786
OG0002756,s4_001452-RA,ENSCPOP00000001885
OG0002757,s4_001451-RA,ENSCPOP00000020392
OG0002758,s4_001448-RA,ENSCPOP00000001883
OG0002759,s4_001447-RA,ENSCPOP00000018204
OG0002760,s4_001446-RA,ENSCPOP00000001882
OG0002761,s3_002470-RA,ENSCPOP00000012850
OG0002762,s3_002472-RA,ENSCPOP00000012849
OG0002763,s3_002475-RA,ENSCPOP00000011728
OG0002764,s3_002476-RA,ENSCPOP00000006314
OG0002765,s3_002477-RA,ENSCPOP00000019423
